UBERON ID,UBERON Label,FMA ID,FMA Label,
UBERON:0013755,arterial blood,FMA:83066,Portion of arterial blood,
UBERON:0013756,venous blood,FMA:83067,Portion of venous blood,
UBERON:0013757,capillary blood,FMA:263901,Portion of blood in capillary,
UBERON:0013758,cervical os,FMA:20422,Cervical os,
UBERON:0013759,internal cervical os,FMA:17747,Internal cervical os,
UBERON:0013760,external cervical os,FMA:76836,External cervical os,
UBERON:0013761,cervical cavity,FMA:17746,Lumen of cervix of uterus,
UBERON:0013764,common crus of semicircular duct,FMA:71881,Set of common membranous limb of semicircular ducts,
UBERON:0013766,epicanthal fold,FMA:59370,Palpebronasal fold,
UBERON:0013767,frontal process of maxilla,FMA:52894,Frontal process of maxilla,
UBERON:0013769,uterine lumen,FMA:17745,Cavity of uterus,
UBERON:0013770,intermammary cleft,FMA:55264,Intermammary cleft,
UBERON:0013772,left nipple,FMA:223695,Left nipple,
UBERON:0013773,right nipple,FMA:223693,Right nipple,
UBERON:0013774,diaphysis of metatarsal bone,FMA:33826,Diaphysis of metatarsal bone,
UBERON:0013777,skin of palm of manus,FMA:38301,Skin of palm of hand,
UBERON:0013778,skin of sole of pes,FMA:37849,Skin of sole of foot,
UBERON:0014372,fibroelastic membrane of larynx,FMA:55239,Fibro-elastic membrane of larynx,
UBERON:0014375,intrinsic muscle of manus,FMA:42380,Intrinsic muscle of hand,
UBERON:0014376,thenar muscle,FMA:64916,Thenar muscle,
UBERON:0014377,hypothenar muscle,FMA:64917,Hypothenar muscle,
UBERON:0014378,intrinsic muscle of pes,FMA:65020,Intrinsic muscle of foot,
UBERON:0014379,adductor hallucis muscle,FMA:37454,Adductor hallucis,
UBERON:0014380,flexor digitorum brevis muscle,FMA:37450,Flexor digitorum brevis,
UBERON:0014385,aryepiglottic fold,FMA:55448,Ary-epiglottic fold,
UBERON:0014386,vertebral endplate,FMA:293500,Endplate of intervertebral disk,
UBERON:0014387,mesenchyme derived from neural crest,FMA:293883,Neural crest mesenchyme,
UBERON:0014389,gustatory papilla of tongue,FMA:54822,Vallate papilla of tongue,
UBERON:0014390,muscle layer of ileum,FMA:14958,Muscle layer of ileum,
UBERON:0014392,sweat of palm,FMA:63084,Sweat of palm,
UBERON:0014393,sweat of axilla,FMA:63085,Sweat of axilla,
UBERON:0014397,lateral process of malleus,FMA:52770,Lateral process of malleus,
UBERON:0014399,sinusoidal space,FMA:63133,Lumen of sinusoid,
UBERON:0014400,hepatic sinusoidal space,FMA:262090,Lumen of hepatic sinusoid,
UBERON:0014411,greater sciatic notch,FMA:16902,Greater sciatic notch,
UBERON:0014436,lesser sciatic notch,FMA:16911,Lesser sciatic notch,
UBERON:0014437,iliac crest,FMA:16914,Iliac crest,
UBERON:0014438,superior pubic ramus,FMA:16988,Superior pubic ramus,
UBERON:0014439,inferior pubic ramus,FMA:16989,Inferior pubic ramus,
UBERON:0014440,ischiopubic ramus,FMA:43533,Ischiopubic ramus,
UBERON:0014441,ischial ramus,FMA:17007,Ramus of ischium,
UBERON:0014442,superior ischial ramus,FMA:304318,Superior zone of ramus of ischium,
UBERON:0014445,acetabular fossa,FMA:17269,Acetabular fossa,
UBERON:0014446,acetabular notch,FMA:16944,Acetabular notch,
UBERON:0014450,pretectal nucleus,FMA:72401,Nucleus of pretectal area,
UBERON:0014456,extraperitoneal space,FMA:14730,Extraperitoneal space,
UBERON:0014463,cardiac ganglion,FMA:77582,Set of cardiac ganglia,
UBERON:0014466,subarachnoid fissure,FMA:75136,Subarachnoid fissure,
UBERON:0014468,ansoparamedian fissure of cerebellum,FMA:75137,Lunogracile fissure of cerebellum,
UBERON:0014471,primary fissure of cerebellum,FMA:83729,Primary fissure of cerebellum,
UBERON:0014473,precentral fissure of cerebellum,FMA:83731,Precentral fissure of cerebellum,
UBERON:0014474,postcentral fissure of cerebellum,FMA:83732,Postcentral fissure of cerebellum,
UBERON:0014477,thoracic skeleton,FMA:77169,Skeleton of thoracic segment of trunk,
UBERON:0014478,rib skeletal system,FMA:265719,Set of all ribs,
UBERON:0014507,distal interphalangeal joint of pedal digit 3,FMA:35375,Distal interphalangeal joint of third toe,
UBERON:0014508,distal interphalangeal joint of manual digit 3,FMA:35337,Distal interphalangeal joint of middle finger,
UBERON:0014525,limb of internal capsule of telencephalon,FMA:61951,Subdivision of internal capsule,
UBERON:0014526,anterior limb of internal capsule,FMA:61952,Anterior limb of internal capsule,
UBERON:0014527,posterior limb of internal capsule,FMA:61954,Posterior limb of internal capsule,
UBERON:0014528,extreme capsule,FMA:61960,Extreme capsule,
UBERON:0014529,lenticular fasciculus,FMA:62067,Field H2,
UBERON:0014529,lenticular fasciculus,FMA:61976,Lenticular fasciculus of telencephalon,
UBERON:0014530,white matter lamina of neuraxis,FMA:83856,Lamina of neuraxis,
UBERON:0014531,white matter lamina of diencephalon,FMA:62449,Lamina of diencephalon,
UBERON:0014532,white matter lamina of cerebral hemisphere,FMA:67951,Lamina of cerebral hemisphere,
UBERON:0014534,external medullary lamina of thalamus,FMA:62078,External medullary lamina,
UBERON:0014539,precommissural fornix of forebrain,FMA:61967,Precommissural fornix of forebrain,
UBERON:0014541,thoracic division of spinal cord central canal,FMA:321588,Thoracic region of central canal of spinal cord,
UBERON:0014542,cervical division of cord spinal central canal,FMA:321590,Cervical region of central canal of spinal cord,
UBERON:0014543,lumbar division of spinal cord central canal,FMA:321589,Lumbar region of central canal of spinal cord,
UBERON:0014547,sacral division of spinal cord central canal,FMA:321696,Sacral region of central canal of spinal cord,
UBERON:0014548,pyramidal layer of CA1,FMA:277868,Pyramidal layer of CA1 field,
UBERON:0014549,pyramidal layer of CA2,FMA:277870,Pyramidal layer of CA2 field,
UBERON:0014550,pyramidal layer of CA3,FMA:277872,Pyramidal layer of CA3 field,
UBERON:0014551,CA2 stratum oriens,FMA:277858,Oriens layer of CA2 field,
UBERON:0014552,CA1 stratum oriens,FMA:277856,Oriens layer of CA1 field,
UBERON:0014553,CA3 stratum oriens,FMA:277860,Oriens layer of CA3 field,
UBERON:0014554,CA1 stratum radiatum,FMA:277862,Radiate layer of CA1 field,
UBERON:0014555,CA2 stratum radiatum,FMA:277864,Radiate layer of CA2 field,
UBERON:0014556,CA3 stratum radiatum,FMA:277866,Radiate layer of CA3 field,
UBERON:0014557,CA1 stratum lacunosum moleculare,FMA:277850,Lacunar-molecular layer of CA1 field,
UBERON:0014558,CA2 stratum lacunosum moleculare,FMA:277852,Lacunar-molecular layer of CA2 field,
UBERON:0014559,CA3 stratum lacunosum moleculare,FMA:277854,Lacunar-molecular layer of CA3 field,
UBERON:0014570,CA1 alveus,FMA:277874,Alveus of CA1 field,
UBERON:0014571,CA3 alveus,FMA:277878,Alveus of CA3 field,
UBERON:0014608,inferior occipital gyrus,FMA:273129,Inferior occipital gyrus,
UBERON:0014624,basis modioli,FMA:75640,Base of modiolus of cochlea,
UBERON:0014630,ventral gray commissure of spinal cord,FMA:77038,Ventral gray commissure of spinal cord,
UBERON:0014631,dorsal gray commissure of spinal cord,FMA:77037,Dorsal gray commissure of spinal cord,
UBERON:0014647,hemisphere part of cerebellar anterior lobe,FMA:72254,Hemisphere of anterior lobe of cerebellum,
UBERON:0014648,hemisphere part of cerebellar posterior lobe,FMA:72256,Hemisphere of posterior lobe of cerebellum,
UBERON:0014649,white matter of medulla oblongata,FMA:83944,White matter of medulla oblongata,
UBERON:0014650,dorsal hypothalamic nucleus,FMA:77685,Dorsal nucleus of hypothalamus,
UBERON:0014668,distal interphalangeal joint of manual digit 2,FMA:35334,Distal interphalangeal joint of index finger,
UBERON:0014670,distal interphalangeal joint of manual digit 4,FMA:35340,Distal interphalangeal joint of ring finger,
UBERON:0014671,distal interphalangeal joint of manural digit 5,FMA:35343,Distal interphalangeal joint of little finger,
UBERON:0014672,distal interphalangeal joint of pedal digit 2,FMA:35369,Distal interphalangeal joint of second toe,
UBERON:0014674,distal interphalangeal joint of pedal digit 4,FMA:35387,Distal interphalangeal joint of fourth toe,
UBERON:0014675,distal interphalangeal joint of pedal digit 5,FMA:35393,Distal interphalangeal joint of little toe,
UBERON:0014685,pterygoid plexus,FMA:50944,Pterygoid plexus,
UBERON:0014686,angular vein,FMA:50893,Angular vein,
UBERON:0014690,left gastric vein,FMA:15399,Left gastric vein,
UBERON:0014691,right gastric vein,FMA:15400,Right gastric vein,
UBERON:0014692,superficial epigastric vein,FMA:44318,Superficial epigastric vein,
UBERON:0014693,inferior alveolar artery,FMA:49695,Inferior alveolar artery,
UBERON:0014694,posterior auricular artery,FMA:49624,Posterior auricular artery,
UBERON:0014695,deep auricular artery,FMA:49689,Deep auricular artery,
UBERON:0014696,anterior choroidal artery,FMA:50087,Anterior choroidal artery,
UBERON:0014697,posterior choroidal artery,FMA:50657,Posterior choroidal artery,
UBERON:0014698,lacrimal caruncle,FMA:77672,Lacrimal caruncle,
UBERON:0014717,mucous acinus,FMA:86278,Mucous acinus,
UBERON:0014726,intercalated duct of pancreas,FMA:16013,Intercalated duct of pancreas,
UBERON:0014727,intercalated duct of salivary gland,FMA:60050,Intercalated duct of salivary gland,
UBERON:0014729,striated duct of salivary gland,FMA:60051,Striated duct of salivary gland,
UBERON:0014730,osteon,FMA:32693,Osteon,
UBERON:0014731,haversian canal,FMA:224787,Haversian canal,
UBERON:0014734,allocortex,FMA:83687,Allocortex,
UBERON:0014735,paleocortex,FMA:62430,Paleocortex,
UBERON:0014761,spinal trigeminal tract,FMA:75700,Trigeminospinal tract,
UBERON:0014761,spinal trigeminal tract,FMA:83851,Spinal tract of trigeminal nerve,
UBERON:0014764,anatomical line along groove,FMA:75037,Groove,
UBERON:0014766,right crus of diaphragm,FMA:58286,Right crus of lumbar part of diaphragm,
UBERON:0014767,left crus of diaphragm,FMA:58287,Left crus of lumbar part of diaphragm,
UBERON:0014768,superior palpebral vein,FMA:50907,Superior palpebral vein,
UBERON:0014769,palpebral vein,FMA:51997,Palpebral tributary of superior ophthalmic vein,
UBERON:0014772,lateral palpebral artery,FMA:49940,Lateral palpebral artery,
UBERON:0014773,medial palpebral artery,FMA:50012,Medial palpebral artery,
UBERON:0014775,prosomere,FMA:61996,Segment of forebrain,
UBERON:0014776,midbrain neuromere,FMA:61997,Segment of midbrain,
UBERON:0014780,palatine aponeurosis,FMA:49429,Palatine aponeurosis,
UBERON:0014790,lingual septum,FMA:54813,Lingual septum,
UBERON:0014791,musculature of forelimb stylopod,FMA:50202,Musculature of arm,
UBERON:0014792,musculature of pelvic complex,FMA:71297,Musculature of lower limb,
UBERON:0014793,musculature of pectoral complex,FMA:71296,Musculature of upper limb,
UBERON:0014796,common tendinous ring,FMA:49071,Common tendinous ring,
UBERON:0014802,highest nuchal line attachment site,FMA:53106,Highest nuchal line,
UBERON:0014803,superior nuchal line attachment site,FMA:53108,Superior nuchal line,
UBERON:0014804,median nuchal line attachment site,FMA:53111,Inferior nuchal line,
UBERON:0014805,inferior nuchal line attachment site,FMA:53111,Inferior nuchal line,
UBERON:0014847,vastus intermedius,FMA:22433,Vastus intermedius,
UBERON:0014848,tendon of quadriceps femoris,FMA:46900,Common tendon of quadriceps femoris,
UBERON:0014851,chorda tendinea of left ventricle,FMA:9349,Chorda tendinea of left ventricle,
UBERON:0014852,chorda tendinea of right ventricle,FMA:9300,Chorda tendinea of right ventricle,
UBERON:0014853,commissural leaflet of mitral valve,FMA:223086,Commissural leaflet of mitral valve,
UBERON:0014854,anterior leaflet of mitral valve,FMA:7242,Anterior leaflet of mitral valve,
UBERON:0014855,posterior leaflet of mitral valve,FMA:7243,Posterior leaflet of mitral valve,
UBERON:0014870,inferior orbital fissure,FMA:54802,Inferior orbital fissure,
UBERON:0014871,distal epiphysis of distal phalanx of pedal digit 1,FMA:33036,Distal epiphysis of distal phalanx of big toe,
UBERON:0014872,distal epiphysis of distal phalanx of pedal digit 2,FMA:33045,Distal epiphysis of distal phalanx of second toe,
UBERON:0014873,distal epiphysis of distal phalanx of pedal digit 3,FMA:33054,Distal epiphysis of distal phalanx of third toe,
UBERON:0014874,distal epiphysis of distal phalanx of pedal digit 4,FMA:33091,Distal epiphysis of distal phalanx of fourth toe,
UBERON:0014875,distal epiphysis of distal phalanx of pedal digit 5,FMA:33106,Distal epiphysis of distal phalanx of little toe,
UBERON:0014881,distal epiphysis of distal phalanx of manual digit 1,FMA:37609,Distal epiphysis of distal phalanx of thumb,
UBERON:0014882,distal epiphysis of distal phalanx of manual digit 2,FMA:37621,Distal epiphysis of distal phalanx of index finger,
UBERON:0014883,distal epiphysis of distal phalanx of manual digit 3,FMA:37633,Distal epiphysis of distal phalanx of middle finger,
UBERON:0014884,distal epiphysis of distal phalanx of manual digit 4,FMA:37645,Distal epiphysis of distal phalanx of ring finger,
UBERON:0014885,distal epiphysis of distal phalanx of manual digit 5,FMA:37657,Distal epiphysis of distal phalanx of little finger,
UBERON:0014889,left hemisphere of cerebellum,FMA:83877,Left hemisphere of cerebellum,
UBERON:0014890,right hemisphere of cerebellum,FMA:83876,Right hemisphere of cerebellum,
UBERON:0014891,brainstem white matter,FMA:282112,White matter of brainstem,
UBERON:0014904,intersegmental pulmonary vein,FMA:76965,Intersegmental pulmonary vein,
UBERON:0014908,cerebellopontine angle,FMA:84358,Cerebellopontine angle,
UBERON:0014912,thalamic eminence,FMA:295507,Epithelial-to-mesenchymal transformation,
UBERON:0014915,genu of facial nerve,FMA:72510,Internal genu of facial nerve,
UBERON:0015117,lamina terminalis of cerebral hemisphere,FMA:61975,Lamina terminalis,
UBERON:0015120,right outer canthus,FMA:59317,Right lateral palpebral commissure,
UBERON:0015121,left outer canthus,FMA:59318,Left lateral palpebral commissure,
UBERON:0015125,anterior internodal tract,FMA:9480,Anterior internodal tract,
UBERON:0015126,middle internodal tract,FMA:9482,Middle internodal tract,
UBERON:0015127,posterior internodal tract,FMA:9483,Posterior internodal tract,
UBERON:0015128,subepicardial layer of epicardium,FMA:83105,Subepicardial layer of epicardium,
UBERON:0015129,epicardial fat,FMA:9871,Epicardial fat,
UBERON:0015130,connective tissue of prostate gland,FMA:74165,Connective tissue of prostate,
UBERON:0015131,subepithelial connective tissue of prostatic gland,FMA:74189,Subepithelial connective tissue of prostatic gland,
UBERON:0015132,extralobar lactiferous duct,FMA:58069,Extralobar lactiferous duct,
UBERON:0015133,terminal lactiferous duct,FMA:58260,Terminal lactiferous duct,
UBERON:0015134,main lactiferous duct,FMA:62102,Main lactiferous duct,
UBERON:0015135,primary lactiferous duct,FMA:74428,Primary lactiferous duct,
UBERON:0015136,secondary lactiferous duct,FMA:74430,Secondary lactiferous duct,
UBERON:0015137,tertiary lactiferous duct,FMA:74431,Tertiary lactiferous duct,
UBERON:0015138,quarternary lactiferous duct,FMA:74432,Quarternary lactiferous duct,
UBERON:0015139,infundibulum of gallbladder,FMA:76652,Infundibulum of gallbladder,
UBERON:0015150,dorsal hair,FMA:54320,Hair of back,
UBERON:0015155,conjunctival space,FMA:59083,Cavity of conjunctival sac,
UBERON:0015156,terminal branch of ophthalmic artery,FMA:51956,Terminal branch of ophthalmic artery,
UBERON:0015157,zygomatico-orbital artery,FMA:49663,Zygomatico-orbital artery,
UBERON:0015160,supraorbital artery,FMA:49973,Supra-orbital artery,
UBERON:0015161,inferior branch of oculomotor nerve,FMA:52573,Inferior branch of oculomotor nerve,
UBERON:0015162,superior branch of oculomotor nerve,FMA:52572,Superior branch of oculomotor nerve,
UBERON:0015173,helicine branch of uterine artery,FMA:21101,Helicine artery of uterus,
UBERON:0015174,helicine artery of penis,FMA:19796,Helicine artery of penis,
UBERON:0015180,neck of talus,FMA:33636,Neck of talus,
UBERON:0015181,neck of tooth,FMA:55627,Neck of tooth,
UBERON:0015214,arcuate ligament,FMA:58280,Ligament component of diaphragm,
UBERON:0015215,median arcuate ligament,FMA:58281,Median arcuate ligament,
UBERON:0015216,nasal meatus,FMA:53146,Nasal meatus,
UBERON:0015219,middle nasal meatus,FMA:53139,Middle nasal meatus,
UBERON:0015220,inferior nasal meatus,FMA:53140,Inferior nasal meatus,
UBERON:0015221,common nasal meatus,FMA:53141,Common nasal meatus,
UBERON:0015243,lower part of vagina,FMA:27975,Perineal part of vagina,
UBERON:0015247,bifurcation of trachea,FMA:7464,Bifurcation of trachea,
UBERON:0015350,saphenous artery,FMA:22510,Saphenous branch of descending genicular artery,
UBERON:0015433,blood vessel external elastic membrane,FMA:68206,External elastic lamina,
UBERON:0015469,splenic lymph node,FMA:66187,Splenic lymph node,
UBERON:0015472,tracheobronchial lymph node,FMA:5950,Tracheobronchial lymph node,
UBERON:0015474,axilla skin,FMA:37322,Skin of axilla,
UBERON:0015476,nose skin,FMA:24763,Skin of external nose,
UBERON:0015479,scrotum skin,FMA:20432,Skin of scrotum,
UBERON:0015480,proper hepatic artery,FMA:14772,Hepatic artery proper,
UBERON:0015481,left hepatic artery,FMA:14779,Left hepatic artery,
UBERON:0015482,right hepatic artery,FMA:14778,Right hepatic artery,
UBERON:0015488,sural nerve,FMA:44688,Sural nerve,
UBERON:0015510,body of corpus callosum,FMA:61947,Body of corpus callosum,
UBERON:0015599,genu of corpus callosum,FMA:61946,Genu of corpus callosum,
UBERON:0015703,rostrum of corpus callosum,FMA:61945,Rostrum of corpus callosum,
UBERON:0015708,splenium of the corpus callosum,FMA:61948,Splenium of corpus callosum,
UBERON:0015716,anal canal epithelium,FMA:17511,Epithelium of anal canal,
UBERON:0015717,smooth muscle tissue layer of ejaculatory duct,FMA:19372,Muscle layer of ejaculatory duct,
UBERON:0015751,inferior tarsal muscle,FMA:49059,Inferior tarsal muscle,
UBERON:0015757,heterogeneous tissue,FMA:62798,Portion of heterogeneous tissue,
UBERON:0015760,mixed stratified cuboidal and columnar epithelium,FMA:63913,Mixed stratified cuboidal and columnar epithelium,
UBERON:0015764,dense regular elastic tissue,FMA:64782,Dense regular elastic tissue,
UBERON:0015766,epithelium of duct of salivary gland,FMA:67682,Epithelium of duct of salivary gland,
UBERON:0015777,transitional epithelium of prostatic urethra,FMA:74267,Transitional epithelium of prostatic urethra,
UBERON:0015783,smooth muscle layer in fatty layer of subcutaneous tissue,FMA:77862,Muscle layer in fatty layer of subcutaneous tissue,
UBERON:0015786,respiratory segment of nasal mucosa,FMA:77198,Respiratory zone of nasal mucosa,
UBERON:0015787,upper respiratory conduit,FMA:265132,Respiratory conduit,
UBERON:0015788,olfactory apparatus chamber,FMA:265136,Nasal conduit,
UBERON:0015793,induseum griseum,FMA:62488,Induseum griseum,
UBERON:0015834,duodenum lamina propria,FMA:15972,Lamina propria of duodenum,
UBERON:0015837,incisor dental pulp,FMA:294459,Dental pulp of incisor tooth,
UBERON:0015838,molar dental pulp,FMA:294469,Dental pulp of  molar,
UBERON:0015857,parotid lymph node,FMA:61216,Parotid lymph node,
UBERON:0015859,hepatic lymph node,FMA:12798,Hepatic lymph node,
UBERON:0015860,visceral abdominal lymph node,FMA:66178,Visceral lymph node of abdomen proper,
UBERON:0015863,gastric lymph node,FMA:12796,Gastric lymph node,
UBERON:0015865,pancreaticosplenic lymph node,FMA:12799,Superior pancreatic lymph node,
UBERON:0015866,pyloric lymph node,FMA:12802,Pyloric lymph node,
UBERON:0015867,cystic lymph node,FMA:12804,Cystic lymph node,
UBERON:0015868,lymph node of epiploic foramen,FMA:12805,Lymph node at epiploic foramen,
UBERON:0015869,retropharyngeal lymph node,FMA:61237,Retropharyngeal lymph node,
UBERON:0015870,lymph node of head,FMA:61212,Lymph node of head,
UBERON:0015871,facial lymph node,FMA:61222,Facial lymph node,
UBERON:0015872,mandibular lymph node,FMA:61227,Mandibular lymph node,
UBERON:0015875,heel,FMA:24994,Heel,
UBERON:0015876,pelvic lymph node,FMA:12800,Pelvic lymph node,
UBERON:0015877,parietal pelvic lymph node,FMA:66193,Parietal lymph node of pelvis,
UBERON:0015878,common iliac lymph node,FMA:12806,Common iliac lymph node,
UBERON:0015880,external iliac lymph node,FMA:16646,External iliac lymph node,
UBERON:0015881,internal iliac lymph node,FMA:16654,Internal iliac lymph node,
UBERON:0015883,gluteal lymph node,FMA:16657,Gluteal lymph node,
UBERON:0015884,presymphysial lymph node,FMA:16667,Presymphysial lymph node,
UBERON:0015885,cymba conchae of pinna,FMA:61082,Cymba conchae of pinna,
UBERON:0015886,root of nail,FMA:60128,Root of nail,
UBERON:0015895,proximal deep inguinal lymph node,FMA:44303,Proximal deep inguinal lymph node,
UBERON:0015917,superficial lymph node,FMA:12767,Superficial lymph node,
UBERON:0015918,deep lymph node,FMA:12768,Deep lymph node,
UBERON:0015923,superficial parotid lymph node,FMA:61217,Superficial parotid lymph node,
UBERON:0016378,ileocolic lymph node,FMA:16611,Ileocolic lymph node,
UBERON:0016386,paraaortic lymph node,FMA:16604,Lateral aortic lymph node,
UBERON:0016392,mastoid lymph node,FMA:61215,Mastoid lymph node,
UBERON:0016393,deep parotid lymph node,FMA:61218,Deep parotid lymph node,
UBERON:0016394,anterior auricular lymph node,FMA:61219,Anterior auricular lymph node,
UBERON:0016395,infra-auricular lymph node,FMA:61220,Infra-auricular lymph node,
UBERON:0016396,intraglandular lymph node,FMA:61221,Intraglandular lymph node,
UBERON:0016397,submental lymph node,FMA:61229,Submental lymph node,
UBERON:0016398,lymph node of lower limb,FMA:44310,Lymph node of lower limb,
UBERON:0016399,lymph node of upper limb,FMA:44311,Lymph node of upper limb,
UBERON:0016400,infrapatellar fat pad,FMA:58772,Infrapatellar fat pad,
UBERON:0016401,pancreaticoduodenal lymph node,FMA:16623,Pancreaticoduodenal lymph node,
UBERON:0016402,mesocolic lymph node,FMA:16612,Colic lymph node,
UBERON:0016403,thoracic wall,FMA:10428,Wall of thorax,
UBERON:0016404,cervical vertebral arch joint,FMA:13668,Cervical vertebral arch joint,
UBERON:0016405,pulmonary capillary,FMA:14121,Pulmonary capillary,
UBERON:0016408,corona of glans penis,FMA:19627,Corona of glans penis,
UBERON:0016409,base of glans penis,FMA:19649,Base of glans penis,
UBERON:0016410,male breast,FMA:19901,Male breast,
UBERON:0016412,central part of body of bony vertebral centrum,FMA:24003,Central part of body of vertebra,
UBERON:0016413,medullary cavity of long bone,FMA:24023,Medullary cavity of long bone,
UBERON:0016416,anterior chest,FMA:24816,Anterior chest,
UBERON:0016418,nasion,FMA:264779,Nasion,
UBERON:0016419,bony part of vertebral arch,FMA:29741,Bony part of vertebral arch,
UBERON:0016422,compact bone of long bone,FMA:32674,Compact bone of long bone,
UBERON:0016423,compact bone of diaphysis,FMA:32678,Compact bone of diaphysis,
UBERON:0016425,epiphyseal plate of radius,FMA:34354,Epiphyseal plate of radius,
UBERON:0016426,proximal interphalangeal joint of little finger,FMA:35324,Proximal interphalangeal joint of little finger,
UBERON:0016430,palmar branch of median nerve,FMA:44836,Palmar branch of median nerve,
UBERON:0016435,chest wall,FMA:50060,Chest wall,
UBERON:0016440,glabella region of bone,FMA:52851,Glabella,
UBERON:0016440,glabella region of bone,FMA:57136,Glabellar surface of frontal bone,
UBERON:0016442,median palatine suture,FMA:52966,Median palatine suture,
UBERON:0016446,hair of head,FMA:54241,Hair of head,
UBERON:0016447,hair of trunk,FMA:54250,Hair of trunk,
UBERON:0016452,upper secondary premolar tooth,FMA:55716,Maxillary premolar tooth,
UBERON:0016453,lower secondary premolar tooth,FMA:55717,Mandibular premolar tooth,
UBERON:0016454,upper central secondary incisor tooth,FMA:55722,Secondary upper central incisor tooth,
UBERON:0016455,upper lateral secondary incisor tooth,FMA:55724,Secondary upper lateral incisor tooth,
UBERON:0016458,esophageal hiatus,FMA:58289,Esophageal hiatus,
UBERON:0016459,posterior pole of lens,FMA:58898,Posterior pole of lens,
UBERON:0016462,periorbital skin,FMA:59350,Skin of orbital part of face,
UBERON:0016464,dorsum of nose,FMA:59517,Dorsum of nose,
UBERON:0016466,antihelix,FMA:60995,Antihelix,
UBERON:0016467,antitragus,FMA:61001,Antitragus,
UBERON:0016475,skin of forehead,FMA:63883,Skin of forehead,
UBERON:0016476,primary incisor tooth,FMA:84200,Primary incisor tooth,
UBERON:0016477,zygomatic process of maxilla,FMA:52895,Zygomatic process of maxilla,
UBERON:0016478,liver stroma,FMA:17553,Liver stroma,
UBERON:0016479,capsule of liver,FMA:15813,Fibrous capsule of liver,
UBERON:0016480,interlobular stroma of liver,FMA:17525,Interlobular stroma of liver,
UBERON:0016486,posterior fornix of vagina,FMA:19987,Posterior fornix of vagina,
UBERON:0016487,anterior fornix of vagina,FMA:19986,Anterior fornix of vagina,
UBERON:0016490,auditory system,FMA:7192,Auditory system,
UBERON:0016492,foramen spinosum of sphenoid bone,FMA:53156,Foramen spinosum,
UBERON:0016493,palmaris longus muscle,FMA:38462,Palmaris longus,
UBERON:0016496,tendon of palmaris longus,FMA:38594,Tendon of palmaris longus,
UBERON:0016497,epicondyle of humerus,FMA:321693,Epicondyle of humerus,
UBERON:0016501,muscularis mucosae of fundus of stomach,FMA:17278,Muscularis mucosae of fundus of stomach,
UBERON:0016502,stomach fundus lumen,FMA:17077,Lumen of fundus of stomach,
UBERON:0016504,umbilical ring,FMA:19930,Umbilical ring,
UBERON:0016505,Mullerian tubercle,FMA:72175,Mullerian tubercle,
UBERON:0016508,pelvic ganglion,FMA:80131,Pelvic ganglion,
UBERON:0016509,cavity of right ventricle,FMA:9291,Cavity of right ventricle,
UBERON:0016510,epithelium of male urethra,FMA:19684,Epithelium of male urethra,
UBERON:0016511,lamina propria of fundus of stomach,FMA:17500,Lamina propria of fundus of stomach,
UBERON:0016512,lumen of duodenum,FMA:14589,Lumen of duodenum,
UBERON:0016513,cavity of left atrium,FMA:9465,Cavity of left atrium,
UBERON:0016514,cavity of left ventricle,FMA:9466,Cavity of left ventricle,
UBERON:0016515,muscular layer of prostatic urethra,FMA:19699,Muscle layer of prostatic part of urethra,
UBERON:0016516,lamina propria of prostatic urethra,FMA:19693,Lamina propria of prostatic urethra,
UBERON:0016517,lumen of jejunum,FMA:14590,Lumen of jejunum,
UBERON:0016519,muscularis mucosae of jejunum,FMA:15063,Muscularis mucosae of jejunum,
UBERON:0016520,epithelium of female urethra,FMA:19774,Epithelium of female urethra,
UBERON:0016522,cavity of right atrium,FMA:11359,Cavity of right atrium,
UBERON:0016524,muscle layer of spongiose part of urethra,FMA:19701,Muscle layer of spongiose part of urethra,
UBERON:0016525,frontal lobe,FMA:61824,Frontal lobe,
UBERON:0016526,lobe of cerebral hemisphere,FMA:61823,Lobe of cerebral hemisphere,
UBERON:0016527,white matter of cerebral lobe,FMA:256176,White matter of cerebral lobe,
UBERON:0016528,white matter of frontal lobe,FMA:256178,White matter of frontal lobe,
UBERON:0016529,cortex of cerebral lobe,FMA:242197,Cortex of lobe of cerebral hemisphere,
UBERON:0016530,parietal cortex,FMA:242203,Cortex of parietal lobe,
UBERON:0016531,white matter of parietal lobe,FMA:256184,White matter of parietal lobe,
UBERON:0016534,white matter of temporal lobe,FMA:256186,White matter of temporal lobe,
UBERON:0016535,white matter of occipital lobe,FMA:256188,White matter of occipital lobe,
UBERON:0016536,white matter of limbic lobe,FMA:261091,White matter of limbic lobe,
UBERON:0016538,temporal cortex,FMA:242201,Cortex of temporal lobe,
UBERON:0016540,occipital cortex,FMA:242205,Cortex of occipital lobe,
UBERON:0016542,limbic cortex,FMA:242234,Cortex of limbic lobe,
UBERON:0016548,central nervous system gray matter layer,FMA:83142,Gray matter layer of neuraxis,
UBERON:0016549,central nervous system white matter layer,FMA:83898,White matter layer of neuraxis,
UBERON:0016554,white matter of midbrain,FMA:83936,White matter of midbrain,
UBERON:0016555,stria of telencephalon,FMA:67950,Stria of telencephalon,
UBERON:0016559,superficial cerebral vein,FMA:50982,Superficial cerebral vein,
UBERON:0016564,deep cerebral vein,FMA:50989,Deep cerebral vein,
