MONDO ID,MONDO Label,DOID,DO Label
MONDO:0012699,autosomal recessive limb-girdle muscular dystrophy type 2M,DOID:0110296,autosomal recessive limb-girdle muscular dystrophy type 2M
MONDO:0012701,cataract 12 multiple types,DOID:0110239,cataract 12 multiple types
MONDO:0012704,dilated cardiomyopathy 1X,DOID:0110444,dilated cardiomyopathy 1X
MONDO:0012706,familial temporal lobe epilepsy 4,DOID:0060753,familial temporal lobe epilepsy 4
MONDO:0012717,renal hypomagnesemia 4,DOID:0060882,renal hypomagnesemia 4
MONDO:0012723,Leber congenital amaurosis 10,DOID:0110291,Leber congenital amaurosis 10
MONDO:0012724,familial cold autoinflammatory syndrome 2,DOID:0090063,familial cold autoinflammatory syndrome 2
MONDO:0012727,mucocutaneous lymph node syndrome,DOID:13378,Kawasaki disease
MONDO:0012728,Brugada syndrome 2,DOID:0110219,Brugada syndrome 2
MONDO:0012733,bestrophinopathy,DOID:0050662,bestrophinopathy
MONDO:0012736,long QT syndrome 9,DOID:0110650,long QT syndrome 9
MONDO:0012737,long QT syndrome 10,DOID:0110651,long QT syndrome 10
MONDO:0012738,long QT syndrome 11,DOID:0110652,long QT syndrome 11
MONDO:0012740,"chromosome 22q11.2 deletion syndrome, distal",DOID:0060413,"chromosome 22q11.2 deletion syndrome, distal"
MONDO:0012742,Brugada syndrome 3,DOID:0110220,Brugada syndrome 3
MONDO:0012743,Brugada syndrome 4,DOID:0110221,Brugada syndrome 4
MONDO:0012744,dilated cardiomyopathy 1Y,DOID:0110457,dilated cardiomyopathy 1Y
MONDO:0012745,dilated cardiomyopathy 1Z,DOID:0110434,dilated cardiomyopathy 1Z
MONDO:0012746,dilated cardiomyopathy 2A,DOID:0110460,dilated cardiomyopathy 2A
MONDO:0012748,primary ciliary dyskinesia 7,DOID:0110605,primary ciliary dyskinesia 7
MONDO:0012753,amyotrophic lateral sclerosis type 9,DOID:0060200,amyotrophic lateral sclerosis type 9
MONDO:0012755,episodic ataxia type 7,DOID:0050995,episodic ataxia type 7
MONDO:0012761,chromosome 3q29 microduplication syndrome,DOID:0060459,chromosome 3q29 microduplication syndrome
MONDO:0012762,catecholaminergic polymorphic ventricular tachycardia 2,DOID:0060676,catecholaminergic polymorphic ventricular tachycardia 2
MONDO:0012764,RIDDLE syndrome,DOID:0090113,RIDDLE syndrome
MONDO:0012766,hereditary spastic paraplegia 37,DOID:0110788,hereditary spastic paraplegia 37
MONDO:0012767,age related macular degeneration 11,DOID:0110023,age related macular degeneration 11
MONDO:0012774,chromosome 15q13.3 microdeletion syndrome,DOID:0060394,chromosome 15q13.3 microdeletion syndrome
MONDO:0012787,hereditary spastic paraplegia 39,DOID:0110790,hereditary spastic paraplegia 39
MONDO:0012789,dystonia 16,DOID:0090048,dystonia 16
MONDO:0012790,amyotrophic lateral sclerosis type 10,DOID:0060201,amyotrophic lateral sclerosis type 10
MONDO:0012791,"mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria",DOID:0080124,mitochondrial DNA depletion syndrome 5
MONDO:0012792,mitochondrial DNA depletion syndrome 8a,DOID:0080127,mitochondrial DNA depletion syndrome 8a
MONDO:0012796,retinitis pigmentosa 41,DOID:0110376,retinitis pigmentosa 41
MONDO:0012799,hypertrophic cardiomyopathy 11,DOID:0110317,hypertrophic cardiomyopathy 11
MONDO:0012802,oculoauricular syndrome,DOID:0060482,oculoauricular syndrome
MONDO:0012804,hypertrophic cardiomyopathy 12,DOID:0110318,hypertrophic cardiomyopathy 12
MONDO:0012805,childhood onset GLUT1 deficiency syndrome 2,DOID:0090045,childhood onset GLUT1 deficiency syndrome 2
MONDO:0012808,dilated cardiomyopathy 1AA,DOID:0110428,dilated cardiomyopathy 1AA
MONDO:0012813,retinitis pigmentosa 29,DOID:0110378,retinitis pigmentosa 29
MONDO:0012817,Ewing sarcoma,DOID:3369,Ewing sarcoma
MONDO:0012818,maturity-onset diabetes of the young type 9,DOID:0111107,maturity-onset diabetes of the young type 9
MONDO:0012819,diabetic ketoacidosis,DOID:1837,diabetic ketoacidosis
MONDO:0012824,hypomyelinating leukodystrophy 4,DOID:0060789,hypomyelinating leukodystrophy 4
MONDO:0012825,extraskeletal myxoid chondrosarcoma,DOID:6496,extraskeletal myxoid chondrosarcoma
MONDO:0012829,inflammatory bowel disease 12,DOID:0110887,inflammatory bowel disease 12
MONDO:0012830,chromosome 10q23 deletion syndrome,DOID:0060389,chromosome 10q23 deletion syndrome
MONDO:0012831,inflammatory bowel disease 13,DOID:0110893,inflammatory bowel disease 13
MONDO:0012832,inflammatory bowel disease 14,DOID:0110895,inflammatory bowel disease 14
MONDO:0012837,inflammatory bowel disease 15,DOID:0110897,inflammatory bowel disease 15
MONDO:0012838,inflammatory bowel disease 16,DOID:0110896,inflammatory bowel disease 16
MONDO:0012840,inflammatory bowel disease 17,DOID:0110883,inflammatory bowel disease 17
MONDO:0012841,inflammatory bowel disease 18,DOID:0110888,inflammatory bowel disease 18
MONDO:0012844,primary ciliary dyskinesia 8,DOID:0110616,primary ciliary dyskinesia 8
MONDO:0012845,inflammatory bowel disease 19,DOID:0110890,inflammatory bowel disease 19
MONDO:0012847,autosomal recessive congenital ichthyosis 6,DOID:0060715,autosomal recessive congenital ichthyosis 6
MONDO:0012849,Joubert syndrome 9,DOID:0111004,Joubert syndrome 9
MONDO:0012850,hypophosphatemic nephrolithiasis/osteoporosis 1,DOID:0080077,hypophosphatemic nephrolithiasis/osteoporosis 1
MONDO:0012851,hypophosphatemic nephrolithiasis/osteoporosis 2,DOID:0080078,hypophosphatemic nephrolithiasis/osteoporosis 2
MONDO:0012852,inflammatory bowel disease 20,DOID:0110898,inflammatory bowel disease 20
MONDO:0012855,Joubert syndrome 8,DOID:0111003,Joubert syndrome 8
MONDO:0012856,Birk-Barel syndrome,DOID:0050675,Birk-Barel syndrome
MONDO:0012859,autosomal recessive osteopetrosis 7,DOID:0110946,autosomal recessive osteopetrosis 7
MONDO:0012864,chromosome 2q32-q33 deletion syndrome,DOID:0060428,chromosome 2q32-q33 deletion syndrome
MONDO:0012866,hereditary spastic paraplegia 35,DOID:0110786,hereditary spastic paraplegia 35
MONDO:0012867,hereditary spastic paraplegia 38,DOID:0110789,hereditary spastic paraplegia 38
MONDO:0012870,chromosome 2q31.2 deletion syndrome,DOID:0060416,chromosome 2q31.2 deletion syndrome
MONDO:0012875,inflammatory bowel disease 21,DOID:0110906,inflammatory bowel disease 21
MONDO:0012880,hypogonadotropic hypogonadism 5 with or without anosmia,DOID:0090084,hypogonadotropic hypogonadism 5 with or without anosmia
MONDO:0012883,acute promyelocytic leukemia,DOID:0060318,acute promyelocytic leukemia
MONDO:0012886,inflammatory bowel disease 22,DOID:0110905,inflammatory bowel disease 22
MONDO:0012887,inflammatory bowel disease 23,DOID:0110884,inflammatory bowel disease 23
MONDO:0012890,pontocerebellar hypoplasia type 2B,DOID:0060268,pontocerebellar hypoplasia type 2B
MONDO:0012891,pontocerebellar hypoplasia type 2C,DOID:0060269,pontocerebellar hypoplasia type 2C
MONDO:0012895,torsion dystonia 17,DOID:0090042,torsion dystonia 17
MONDO:0012897,congenital factor XI deficiency,DOID:2229,factor XI deficiency
MONDO:0012902,autosomal dominant nonsyndromic deafness 27,DOID:0110556,autosomal dominant nonsyndromic deafness 27
MONDO:0012903,autosomal recessive nonsyndromic deafness 45,DOID:0110502,autosomal recessive nonsyndromic deafness 45
MONDO:0012905,hypomyelinating leukodystrophy 6,DOID:0060798,hypomyelinating leukodystrophy 6
MONDO:0012906,primary ciliary dyskinesia 9,DOID:0110622,primary ciliary dyskinesia 9
MONDO:0012908,complement component 6 deficiency,DOID:0060299,complement component 6 deficiency
MONDO:0012912,pseudopseudohypoparathyroidism,DOID:4183,pseudopseudohypoparathyroidism
MONDO:0012914,chromosome 1q21.1 deletion syndrome,DOID:0060411,chromosome 1q21.1 deletion syndrome
MONDO:0012915,chromosome 1q21.1 duplication syndrome,DOID:0060435,chromosome 1q21.1 duplication syndrome
MONDO:0012916,chromosome 2p16.1-p15 deletion syndrome,DOID:0060415,chromosome 2p16.1-p15 deletion syndrome
MONDO:0012918,primary ciliary dyskinesia 10,DOID:0110612,primary ciliary dyskinesia 10
MONDO:0012919,type 1 diabetes mellitus 20,DOID:0110757,type 1 diabetes mellitus 20
MONDO:0012920,type 1 diabetes mellitus 21,DOID:0110758,type 1 diabetes mellitus 21
MONDO:0012921,type 1 diabetes mellitus 22,DOID:0110759,type 1 diabetes mellitus 22
MONDO:0012923,congenital generalized lipodystrophy type 3,DOID:0111137,congenital generalized lipodystrophy type 3
MONDO:0012926,amelogenesis imperfecta hypomaturation type 2A2,DOID:0110060,amelogenesis imperfecta hypomaturation type 2A2
MONDO:0012927,chromosome 1q41-q42 deletion syndrome,DOID:0060412,chromosome 1q41-q42 deletion syndrome
MONDO:0012928,hereditary spastic paraplegia 42,DOID:0110794,hereditary spastic paraplegia 42
MONDO:0012929,Compton-North congenital myopathy,DOID:0080101,Compton-North congenital myopathy
MONDO:0012940,inflammatory bowel disease 24,DOID:0110908,inflammatory bowel disease 24
MONDO:0012941,inflammatory bowel disease 25,DOID:0110909,inflammatory bowel disease 25
MONDO:0012943,retinitis pigmentosa 46,DOID:0110409,retinitis pigmentosa 46
MONDO:0012945,amyotrophic lateral sclerosis type 11,DOID:0060202,amyotrophic lateral sclerosis type 11
MONDO:0012948,chromosome 6pter-p24 deletion syndrome,DOID:0060422,chromosome 6pter-p24 deletion syndrome
MONDO:0012961,type 1 diabetes mellitus 23,DOID:0110760,type 1 diabetes mellitus 23
MONDO:0012964,chromosome 15q26-qter deletion syndrome,DOID:0060397,chromosome 15q26-qter deletion syndrome
MONDO:0012968,Usher syndrome type 1H,DOID:0110835,Usher syndrome type 1H
MONDO:0012973,inflammatory bowel disease 26,DOID:0110901,inflammatory bowel disease 26
MONDO:0012974,autosomal dominant nonsyndromic deafness 59,DOID:0110583,autosomal dominant nonsyndromic deafness 59
MONDO:0012975,autosomal dominant nonsyndromic deafness 3B,DOID:0110565,autosomal dominant nonsyndromic deafness 3B
MONDO:0012976,autosomal dominant nonsyndromic deafness 2B,DOID:0110559,autosomal dominant nonsyndromic deafness 2B
MONDO:0012977,autosomal recessive nonsyndromic deafness 1B,DOID:0110476,autosomal recessive nonsyndromic deafness 1B
MONDO:0012978,primary ciliary dyskinesia 11,DOID:0110602,primary ciliary dyskinesia 11
MONDO:0012979,primary ciliary dyskinesia 12,DOID:0110601,primary ciliary dyskinesia 12
MONDO:0012980,endocrine-cerebro-osteodysplasia syndrome,DOID:0060641,endocrine-cerebro-osteodysplasia syndrome
MONDO:0012981,hereditary spherocytosis type 4,DOID:0110919,hereditary spherocytosis type 4
MONDO:0012982,episodic ataxia type 6,DOID:0050994,episodic ataxia type 6
MONDO:0012983,cone-rod dystrophy 12,DOID:0111019,cone-rod dystrophy 12
MONDO:0012984,PHARC syndrome,DOID:0080181,PHARC syndrome
MONDO:0012985,hereditary spherocytosis type 5,DOID:0110920,hereditary spherocytosis type 5
MONDO:0012988,hypogonadotropic hypogonadism 6 with or without anosmia,DOID:0090086,hypogonadotropic hypogonadism 6 with or without anosmia
MONDO:0012990,Leber congenital amaurosis 13,DOID:0110330,Leber congenital amaurosis 13
MONDO:0012991,Kahrizi syndrome,DOID:0050807,Kahrizi syndrome
MONDO:0012996,AGAT deficiency,DOID:0050712,AGAT deficiency
MONDO:0012999,guanidinoacetate methyltransferase deficiency,DOID:0050799,guanidinoacetate methyltransferase deficiency
MONDO:0013002,cone-rod dystrophy 9,DOID:0111020,cone-rod dystrophy 9
MONDO:0013005,EAST syndrome,DOID:0060484,EAST syndrome
MONDO:0013006,isolated growth hormone deficiency type IB,DOID:0060874,isolated growth hormone deficiency type IB
MONDO:0013010,autosomal recessive nonsyndromic deafness 71,DOID:0110522,autosomal recessive nonsyndromic deafness 71
MONDO:0013011,atrial heart septal defect 5,DOID:0110110,atrial heart septal defect 5
MONDO:0013012,inflammatory bowel disease 27,DOID:0110902,inflammatory bowel disease 27
MONDO:0013015,Brugada syndrome 5,DOID:0110222,Brugada syndrome 5
MONDO:0013016,leukocyte adhesion deficiency 3,DOID:0110912,leukocyte adhesion deficiency 3
MONDO:0013017,hypotrichosis 5,DOID:0110702,hypotrichosis 5
MONDO:0013019,"spondyloepimetaphyseal dysplasia, Pakistani type",DOID:0050812,"spondyloepimetaphyseal dysplasia, Pakistani type"
MONDO:0013025,chromosome 6q24-q25 deletion syndrome,DOID:0060424,chromosome 6q24-q25 deletion syndrome
MONDO:0013026,subepithelial mucinous corneal dystrophy,DOID:0060454,subepithelial mucinous corneal dystrophy
MONDO:0013027,posterior amorphous corneal dystrophy,DOID:0060452,posterior amorphous corneal dystrophy
MONDO:0013030,dilated cardiomyopathy 1BB,DOID:0110458,dilated cardiomyopathy 1BB
MONDO:0013035,orofaciodigital syndrome XI,DOID:0060381,orofaciodigital syndrome XI
MONDO:0013048,hereditary spastic paraplegia 50,DOID:0110802,hereditary spastic paraplegia 50
MONDO:0013052,retinitis pigmentosa 42,DOID:0110386,retinitis pigmentosa 42
MONDO:0013060,autosomal recessive Parkinson disease 14,DOID:0060900,autosomal recessive Parkinson disease 14
MONDO:0013061,myofibrillar myopathy 6,DOID:0080097,myofibrillar myopathy 6
MONDO:0013062,long QT syndrome 12,DOID:0110653,long QT syndrome 12
MONDO:0013067,cataract 34 multiple types,DOID:0110230,cataract 34 multiple types
MONDO:0013078,type 1 diabetes mellitus 24,DOID:0110761,type 1 diabetes mellitus 24
MONDO:0013081,lymphoproliferative syndrome 1,DOID:0060707,lymphoproliferative syndrome 1
MONDO:0013090,chromosome 19q13.11 deletion syndrome,DOID:0060408,chromosome 19q13.11 deletion syndrome
MONDO:0013091,glycogen storage disease IXc,DOID:0111043,glycogen storage disease IXc
MONDO:0013107,atopic dermatitis 7,DOID:0110103,atopic dermatitis 7
MONDO:0013114,autosomal dominant nonsyndromic deafness 50,DOID:0110576,autosomal dominant nonsyndromic deafness 50
MONDO:0013119,autosomal recessive nonsyndromic deafness 77,DOID:0110525,autosomal recessive nonsyndromic deafness 77
MONDO:0013123,atrial heart septal defect 6,DOID:0110111,atrial heart septal defect 6
MONDO:0013127,asphyxiating thoracic dystrophy 3,DOID:0110087,asphyxiating thoracic dystrophy 3
MONDO:0013130,isolated microphthalmia 4,DOID:0060836,isolated microphthalmia 4
MONDO:0013131,polycystic kidney disease 2,DOID:0110859,polycystic kidney disease 2
MONDO:0013132,hereditary spastic paraplegia 36,DOID:0110787,hereditary spastic paraplegia 36
MONDO:0013135,familial hemophagocytic lymphohistiocytosis 5,DOID:0110925,familial hemophagocytic lymphohistiocytosis 5
MONDO:0013141,autosomal dominant macrothrombocytopenia TUBB1-related,DOID:0090102,autosomal dominant macrothrombocytopenia TUBB1-related
MONDO:0013144,antithrombin III deficiency,DOID:3755,antithrombin III deficiency
MONDO:0013145,Brugada syndrome 6,DOID:0110223,Brugada syndrome 6
MONDO:0013146,Brugada syndrome 7,DOID:0110224,Brugada syndrome 7
MONDO:0013147,dilated cardiomyopathy 1CC,DOID:0110424,dilated cardiomyopathy 1CC
MONDO:0013148,Brugada syndrome 8,DOID:0110225,Brugada syndrome 8
MONDO:0013153,inflammatory bowel disease 28,DOID:0110899,inflammatory bowel disease 28
MONDO:0013161,autosomal recessive limb-girdle muscular dystrophy type 2O,DOID:0110292,autosomal recessive limb-girdle muscular dystrophy type 2O
MONDO:0013162,autosomal recessive limb-girdle muscular dystrophy type 2N,DOID:0110298,autosomal recessive limb-girdle muscular dystrophy type 2N
MONDO:0013163,nephronophthisis-like nephropathy 1,DOID:0111117,nephronophthisis-like nephropathy 1
MONDO:0013165,hereditary spastic paraplegia 45,DOID:0110797,hereditary spastic paraplegia 45
MONDO:0013166,GABA aminotransferase deficiency,DOID:0060174,GABA aminotransferase deficiency
MONDO:0013168,dilated cardiomyopathy 1DD,DOID:0110447,dilated cardiomyopathy 1DD
MONDO:0013169,chromosome 5p13 duplication syndrome,DOID:0060460,chromosome 5p13 duplication syndrome
MONDO:0013171,purine nucleoside phosphorylase deficiency,DOID:5813,purine nucleoside phosphorylase deficiency
MONDO:0013174,primary ciliary dyskinesia 13,DOID:0110618,primary ciliary dyskinesia 13
MONDO:0013175,retinitis pigmentosa 50,DOID:0110396,retinitis pigmentosa 50
MONDO:0013177,congenital muscular dystrophy due to integrin alpha-7 deficiency,DOID:0110639,congenital muscular dystrophy due to integrin alpha-7 deficiency
MONDO:0013178,congenital muscular dystrophy due to LMNA mutation,DOID:0110640,congenital muscular dystrophy due to LMNA mutation
MONDO:0013179,hereditary spastic paraplegia 44,DOID:0110796,hereditary spastic paraplegia 44
MONDO:0013181,amelogenesis imperfecta hypomaturation type 2A3,DOID:0110061,amelogenesis imperfecta hypomaturation type 2A3
MONDO:0013182,chromosome 17p13.3 duplication syndrome,DOID:0060432,chromosome 17p13.3 duplication syndrome
MONDO:0013183,congenital stationary night blindness 1C,DOID:0110867,congenital stationary night blindness 1C
MONDO:0013184,congenital diarrhea 5 with tufting enteropathy,DOID:0060776,congenital diarrhea 5 with tufting enteropathy
MONDO:0013186,Noonan syndrome 6,DOID:0060584,Noonan syndrome 6
MONDO:0013189,trichotillomania,DOID:0050587,trichotillomania
MONDO:0013191,focal segmental glomerulosclerosis 5,DOID:0111130,focal segmental glomerulosclerosis 5
MONDO:0013195,hypertrophic cardiomyopathy 13,DOID:0110319,hypertrophic cardiomyopathy 13
MONDO:0013197,hypertrophic cardiomyopathy 14,DOID:0110320,hypertrophic cardiomyopathy 14
MONDO:0013198,dilated cardiomyopathy 1EE,DOID:0110453,dilated cardiomyopathy 1EE
MONDO:0013200,hypertrophic cardiomyopathy 15,DOID:0110321,hypertrophic cardiomyopathy 15
MONDO:0013201,Waardenburg syndrome type 4B,DOID:0110954,Waardenburg syndrome type 4B
MONDO:0013202,Waardenburg syndrome type 4C,DOID:0110955,Waardenburg syndrome type 4C
MONDO:0013210,autosomal recessive nonsyndromic deafness 25,DOID:0110483,autosomal recessive nonsyndromic deafness 25
MONDO:0013211,dilated cardiomyopathy 1FF,DOID:0110459,dilated cardiomyopathy 1FF
MONDO:0013212,Charcot-Marie-tooth disease axonal type 2N,DOID:0110177,Charcot-Marie-Tooth disease axonal type 2N
MONDO:0013215,autosomal recessive nonsyndromic deafness 79,DOID:0110526,autosomal recessive nonsyndromic deafness 79
MONDO:0013220,hemochromatosis type 2B,DOID:0111032,hemochromatosis type 2B
MONDO:0013225,congenital generalized lipodystrophy type 4,DOID:0111138,congenital generalized lipodystrophy type 4
MONDO:0013231,Leber congenital amaurosis 14,DOID:0110188,Leber congenital amaurosis 14
MONDO:0013238,chromosome 17q23.1-q23.2 deletion syndrome,DOID:0060405,chromosome 17q23.1-q23.2 deletion syndrome
MONDO:0013239,hereditary spastic paraplegia 41,DOID:0110793,hereditary spastic paraplegia 41
MONDO:0013240,maturity-onset diabetes of the young type 10,DOID:0111108,maturity-onset diabetes of the young type 10
MONDO:0013241,spinocerebellar ataxia type 30,DOID:0050979,spinocerebellar ataxia type 30
MONDO:0013242,maturity-onset diabetes of the young type 11,DOID:0111109,maturity-onset diabetes of the young type 11
MONDO:0013244,brachydactyly type E2,DOID:0110976,brachydactyly type E2
MONDO:0013248,Fanconi anemia complementation group O,DOID:0111096,Fanconi anemia complementation group O
MONDO:0013249,autosomal recessive nonsyndromic deafness 84A,DOID:0110529,autosomal recessive nonsyndromic deafness 84A
MONDO:0013250,autosomal recessive nonsyndromic deafness 85,DOID:0110531,autosomal recessive nonsyndromic deafness 85
MONDO:0013252,Warsaw breakage syndrome,DOID:0060535,Warsaw breakage syndrome
MONDO:0013256,chromosome 15q24 deletion syndrome,DOID:0060395,chromosome 15q24 deletion syndrome
MONDO:0013259,Oguchi disease-2,DOID:0110713,Oguchi disease-2
MONDO:0013261,dilated cardiomyopathy 1R,DOID:0110456,dilated cardiomyopathy 1R
MONDO:0013262,dilated cardiomyopathy 1S,DOID:0110454,dilated cardiomyopathy 1S
MONDO:0013263,retinitis pigmentosa 54,DOID:0110364,retinitis pigmentosa 54
MONDO:0013264,amyotrophic lateral sclerosis type 12,DOID:0060203,amyotrophic lateral sclerosis type 12
MONDO:0013267,distal 16p11.2 microdeletion syndrome,DOID:0060398,"chromosome 16p11.2 deletion syndrome, 220kb"
MONDO:0013269,autosomal recessive nonsyndromic deafness 91,DOID:0110536,autosomal recessive nonsyndromic deafness 91
MONDO:0013272,chromosome 14q11-q22 deletion syndrome,DOID:0060392,chromosome 14q11-q22 deletion syndrome
MONDO:0013273,chromosome 16p13.3 duplication syndrome,DOID:0060431,chromosome 16p13.3 duplication syndrome
MONDO:0013274,retinitis pigmentosa 51,DOID:0110398,retinitis pigmentosa 51
MONDO:0013279,long QT syndrome 13,DOID:0110654,long QT syndrome 13
MONDO:0013280,myxoid liposarcoma,DOID:5363,myxoid liposarcoma
MONDO:0013282,alpha 1-antitrypsin deficiency,DOID:13372,alpha 1-antitrypsin deficiency
MONDO:0013291,glycogen storage disease XV,DOID:0050579,glycogen storage disease XV
MONDO:0013292,chromosome 4q21 deletion syndrome,DOID:0060420,chromosome 4q21 deletion syndrome
MONDO:0013293,isolated microphthalmia 6,DOID:0060835,isolated microphthalmia 6
MONDO:0013294,atopic dermatitis 8,DOID:0110104,atopic dermatitis 8
MONDO:0013295,atopic dermatitis 9,DOID:0110105,atopic dermatitis 9
MONDO:0013297,autosomal dominant limb-girdle muscular dystrophy type 1H,DOID:0110303,autosomal dominant limb-girdle muscular dystrophy type 1H
MONDO:0013298,chromosome 17q21.31 duplication syndrome,DOID:0060434,chromosome 17q21.31 duplication syndrome
MONDO:0013299,chromosome 6q11-q14 deletion syndrome,DOID:0060423,chromosome 6q11-q14 deletion syndrome
MONDO:0013302,nephronophthisis 11,DOID:0111118,nephronophthisis 11
MONDO:0013304,von Willebrand disease 2,DOID:0060574,von Willebrand's disease 2
MONDO:0013305,autosomal dominant nonsyndromic deafness 51,DOID:0110577,autosomal dominant nonsyndromic deafness 51
MONDO:0013309,chromosome 2p12-p11.2 deletion syndrome,DOID:0060414,chromosome 2p12-p11.2 deletion syndrome
MONDO:0013312,retinitis pigmentosa 55,DOID:0110370,retinitis pigmentosa 55
MONDO:0013314,retinitis pigmentosa 56,DOID:0110371,retinitis pigmentosa 56
MONDO:0013315,retinitis pigmentosa 57,DOID:0110407,retinitis pigmentosa 57
MONDO:0013316,occult macular dystrophy,DOID:0050578,occult macular dystrophy
MONDO:0013320,chromosome 16p12.2-p11.2 deletion syndrome,DOID:0060400,chromosome 16p12.2-p11.2 deletion syndrome
MONDO:0013328,retinitis pigmentosa 58,DOID:0110362,retinitis pigmentosa 58
MONDO:0013334,cocoon syndrome,DOID:0060647,cocoon syndrome
MONDO:0013336,chromosome 19p13.13 deletion syndrome,DOID:0060426,chromosome 19p13.13 deletion syndrome
MONDO:0013338,Charcot-Marie-tooth disease recessive intermediate b,DOID:0110204,Charcot-Marie-Tooth disease recessive intermediate B
MONDO:0013339,dilated cardiomyopathy 1GG,DOID:0110435,dilated cardiomyopathy 1GG
MONDO:0013341,methylmalonic acidemia due to transcobalamin receptor defect,DOID:0060741,methylmalonic acidemia due to transcobalamin receptor defect
MONDO:0013342,hereditary spastic paraplegia 48,DOID:0110800,hereditary spastic paraplegia 48
MONDO:0013348,cone-rod dystrophy 15,DOID:0111021,cone-rod dystrophy 15
MONDO:0013350,mitochondrial DNA depletion syndrome 4b,DOID:0080123,mitochondrial DNA depletion syndrome 4b
MONDO:0013354,spastic ataxia 4,DOID:0050943,spastic ataxia 4
MONDO:0013357,"chromosome 17q11.2 deletion syndrome, 1.4Mb",DOID:0060403,"chromosome 17q11.2 deletion syndrome, 1.4Mb"
MONDO:0013361,congenital prothrombin deficiency,DOID:2235,prothrombin deficiency
MONDO:0013363,chromosome 2q31.1 duplication syndrome,DOID:0060458,chromosome 2q31.1 duplication syndrome
MONDO:0013365,autosomal recessive nonsyndromic deafness 83,DOID:0110528,autosomal recessive nonsyndromic deafness 83
MONDO:0013367,long QT syndrome 2,DOID:0110645,long QT syndrome 2
MONDO:0013369,hypertrophic cardiomyopathy 7,DOID:0110313,hypertrophic cardiomyopathy 7
MONDO:0013370,long QT syndrome 6,DOID:0110648,long QT syndrome 6
MONDO:0013371,dilated cardiomyopathy 1U,DOID:0110455,dilated cardiomyopathy 1U
MONDO:0013372,long QT syndrome 5,DOID:0110647,long QT syndrome 5
MONDO:0013373,dilated cardiomyopathy 1V,DOID:0110427,dilated cardiomyopathy 1V
MONDO:0013377,isolated microphthalmia 7,DOID:0060838,isolated microphthalmia 7
MONDO:0013379,Noonan syndrome 7,DOID:0060585,Noonan syndrome 7
MONDO:0013386,autosomal recessive nonsyndromic deafness 74,DOID:0110523,autosomal recessive nonsyndromic deafness 74
MONDO:0013390,autosomal recessive limb-girdle muscular dystrophy type 2Q,DOID:0110285,autosomal recessive limb-girdle muscular dystrophy type 2Q
MONDO:0013392,autosomal recessive spinocerebellar ataxia 10,DOID:0050999,autosomal recessive spinocerebellar ataxia 10
MONDO:0013395,retinitis pigmentosa 4,DOID:0110372,retinitis pigmentosa 4
MONDO:0013396,chromosome 1p32-p31 deletion syndrome,DOID:0060409,chromosome 1p32-p31 deletion syndrome
MONDO:0013400,congenital adrenal insufficiency,DOID:0050546,congenital adrenal insufficiency
MONDO:0013401,hereditary spastic paraplegia 51,DOID:0110803,hereditary spastic paraplegia 51
MONDO:0013402,retinitis pigmentosa 27,DOID:0110397,retinitis pigmentosa 27
MONDO:0013404,hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase,DOID:0111039,hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase
MONDO:0013405,retinitis pigmentosa 49,DOID:0110377,retinitis pigmentosa 49
MONDO:0013406,age related macular degeneration 6,DOID:0110018,age related macular degeneration 6
MONDO:0013407,retinitis pigmentosa 47,DOID:0110369,retinitis pigmentosa 47
MONDO:0013409,age related macular degeneration 5,DOID:0110028,age related macular degeneration 5
MONDO:0013411,cataract 16 multiple types,DOID:0110250,cataract 16 multiple types
MONDO:0013412,hypertrophic cardiomyopathy 9,DOID:0110315,hypertrophic cardiomyopathy 9
MONDO:0013413,retinitis pigmentosa 45,DOID:0110402,retinitis pigmentosa 45
MONDO:0013414,retinitis pigmentosa 44,DOID:0110394,retinitis pigmentosa 44
MONDO:0013415,chromosome 17p13.1 deletion syndrome,DOID:0060402,chromosome 17p13.1 deletion syndrome
MONDO:0013416,age related macular degeneration 8,DOID:0110020,age related macular degeneration 8
MONDO:0013417,complement component 3 deficiency,DOID:8354,complement component 3 deficiency
MONDO:0013420,age related macular degeneration 12,DOID:0110024,age related macular degeneration 12
MONDO:0013421,type II complement component 8 deficiency,DOID:0060302,type II complement component 8 deficiency
MONDO:0013422,type i complement component 8 deficiency,DOID:0060301,type I complement component 8 deficiency
MONDO:0013424,3p- syndrome,DOID:0060417,3p- syndrome
MONDO:0013425,retinitis pigmentosa 20,DOID:0110353,retinitis pigmentosa 20
MONDO:0013429,retinitis pigmentosa 40,DOID:0110375,retinitis pigmentosa 40
MONDO:0013433,primary sclerosing cholangitis,DOID:0060643,primary sclerosing cholangitis
MONDO:0013434,primary ciliary dyskinesia 14,DOID:0110598,primary ciliary dyskinesia 14
MONDO:0013435,primary ciliary dyskinesia 15,DOID:0110623,primary ciliary dyskinesia 15
MONDO:0013436,retinitis pigmentosa 39,DOID:0110360,retinitis pigmentosa 39
MONDO:0013437,retinitis pigmentosa 43,DOID:0110379,retinitis pigmentosa 43
MONDO:0013438,pontocerebellar hypoplasia type 2D,DOID:0060270,pontocerebellar hypoplasia type 2D
